,yield,yield_unit,brand,crop,state,county,latitude,longitude,plantdate,harvestdate,test_avg_yield,test_avg_yield_unit,irrigated_status,soil_class,country,Location
5329,162.4,bu/ac,AGRIGOLD,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5330,158.8,bu/ac,ARMOR,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5331,154.6,bu/ac,AUGUSTA,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5332,154.1,bu/ac,AGRIGOLD,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5333,150.9,bu/ac,CHANNEL,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5334,142.7,bu/ac,BECKS,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5335,138.9,bu/ac,AGRIGOLD,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5336,134.7,bu/ac,ARMOR,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5337,123.0,bu/ac,AGRIGOLD,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5338,108.4,bu/ac,AGRIGOLD,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/14,9/22/14,120.4,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
5339,235.7,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5340,230.1,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5341,224.4,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5342,224.1,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5343,223.9,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5344,221.2,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5345,212.4,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5346,211.5,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5347,236.3,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5348,210.8,bu/ac,AUGUSTA,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5349,206.6,bu/ac,AUGUSTA,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5350,205.3,bu/ac,CHANNEL,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5351,201.6,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5352,136.8,bu/ac,BECKS,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5353,233.4,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5354,229.6,bu/ac,CHANNEL,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5355,225.8,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5356,224.3,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5357,219.2,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5358,216.3,bu/ac,BECKS,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5359,214.3,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5360,213.4,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5361,212.8,bu/ac,BECKS,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5362,207.9,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5363,205.8,bu/ac,ARMOR,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5364,204.0,bu/ac,AUGUSTA,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5365,184.3,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5366,227.4,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5367,225.7,bu/ac,AGRIGOLD,corn,KY,Christian,36.8410586,-87.460397,5/19/14,9/25/14,204.9,bu/ac,True,SILT LOAM,US,"Christian,KY,US"
5368,218.6,bu/ac,CHANNEL,corn,KY,Webster,37.88895300000001,-86.3388635,5/5/14,9/18/14,228.3,bu/ac,False,SILT LOAM,US,"Webster,KY,US"
5369,215.9,bu/ac,AGRIGOLD,corn,KY,Webster,37.88895300000001,-86.3388635,5/5/14,9/18/14,228.3,bu/ac,False,SILT LOAM,US,"Webster,KY,US"
5370,215.1,bu/ac,AUGUSTA,corn,KY,Webster,37.88895300000001,-86.3388635,5/5/14,9/18/14,228.3,bu/ac,False,SILT LOAM,US,"Webster,KY,US"
5371,210.8,bu/ac,ARMOR,corn,KY,Webster,37.88895300000001,-86.3388635,5/5/14,9/18/14,228.3,bu/ac,False,SILT LOAM,US,"Webster,KY,US"
5372,190.8,bu/ac,AUGUSTA,corn,KY,Webster,37.88895300000001,-86.3388635,5/5/14,9/18/14,228.3,bu/ac,False,SILT LOAM,US,"Webster,KY,US"
5373,199.8,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5374,196.5,bu/ac,AUGUSTA,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5375,194.1,bu/ac,AUGUSTA,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5376,186.5,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5377,185.0,bu/ac,CHANNEL,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5378,177.5,bu/ac,BECKS,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5379,182.2,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5380,179.5,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5381,192.8,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5382,189.8,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5383,181.9,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5384,180.6,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5385,176.9,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5386,173.9,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5387,172.9,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5388,162.7,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5389,203.2,bu/ac,BECKS,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5390,195.0,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5391,191.3,bu/ac,CHANNEL,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5392,190.5,bu/ac,AUGUSTA,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5393,186.3,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5394,183.5,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5395,182.9,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5396,178.7,bu/ac,BECKS,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5397,173.1,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5398,171.8,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5399,168.5,bu/ac,AGRIGOLD,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5400,160.6,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5401,156.8,bu/ac,ARMOR,corn,KY,Fayette,38.06064780000001,-84.4802606,5/6/14,10/8/14,179.9,bu/ac,False,SILTY CLAY LOAM,US,"Fayette,KY,US"
5402,188.5,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5403,184.7,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5404,182.5,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5405,181.6,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5406,181.5,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5407,178.0,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5408,169.4,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5409,153.2,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5410,227.4,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5411,221.1,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5412,216.6,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5413,216.3,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5414,211.3,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5415,206.0,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5416,203.0,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5417,192.5,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5418,239.4,bu/ac,AUGUSTA,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5419,231.2,bu/ac,BECKS,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5420,227.8,bu/ac,AUGUSTA,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5421,210.0,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5422,207.4,bu/ac,CHANNEL,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5423,185.7,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5424,209.1,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5425,203.2,bu/ac,BECKS,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5426,203.0,bu/ac,BECKS,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5427,199.8,bu/ac,AUGUSTA,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5428,198.2,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5429,194.2,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5430,194.1,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5431,191.7,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5432,189.1,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5433,167.0,bu/ac,CHANNEL,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5434,149.6,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5435,145.6,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5436,141.7,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5437,233.7,bu/ac,BECKS,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5438,232.3,bu/ac,AUGUSTA,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5439,231.0,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5440,229.3,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5441,229.1,bu/ac,BECKS,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5442,228.1,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5443,220.7,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5444,219.7,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5445,210.7,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5446,197.4,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5447,173.4,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5448,149.7,bu/ac,ARMOR,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5449,145.1,bu/ac,CHANNEL,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5450,176.5,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5451,135.4,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,174.4,bu/ac,False,SILT LOAM,US,"Fulton,KY,US"
5452,198.1,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5453,167.7,bu/ac,AGRIGOLD,corn,KY,Fulton,36.5042277,-88.8742259,4/23/14,9/24/14,214.6,bu/ac,True,SILT LOAM,US,"Fulton,KY,US"
5454,215.7,bu/ac,AGRIGOLD,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5455,207.9,bu/ac,AGRIGOLD,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5456,203.5,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5457,202.9,bu/ac,AGRIGOLD,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5458,200.3,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5459,198.1,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5460,184.7,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5461,183.7,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5462,220.2,bu/ac,BECKS,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5463,211.5,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5464,206.1,bu/ac,AUGUSTA,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5465,196.6,bu/ac,AUGUSTA,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5466,194.3,bu/ac,AGRIGOLD,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5467,184.1,bu/ac,CHANNEL,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5468,219.3,bu/ac,AGRIGOLD,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5469,217.5,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5470,215.1,bu/ac,AGRIGOLD,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5471,209.0,bu/ac,CHANNEL,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5472,207.2,bu/ac,AGRIGOLD,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5473,206.2,bu/ac,BECKS,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5474,205.8,bu/ac,AUGUSTA,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5475,204.9,bu/ac,AGRIGOLD,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5476,204.1,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5477,202.9,bu/ac,AGRIGOLD,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5478,200.5,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5479,192.4,bu/ac,ARMOR,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
5480,184.5,bu/ac,BECKS,corn,KY,LaRue,37.5189552,-85.7256372,5/3/14,9/30/14,205.9,bu/ac,False,SILT LOAM,US,"LaRue,KY,US"
